Direction,Stop Name,Stop Name Marathi,,,,,
UP,Dhawdevasti,धावडेवस्ती,,,,,
UP,Sadgurunagar,सद्गगुरुनगर,,,,,
UP,Panjarpol,पांजरपोळ,,,,,
UP,Vakhar Mahamandal Bhosari,वखार महामंडळ भोसरी,,,,,
UP,Tanna Products,तन्ना प्रॉटेक्स,,,,,
UP,Moshi Jakat Naka,जुना जकात नाका,,,,,
UP,Boratevasti Nasik Road,बोराटे वस्ती नाशिक रोड,,,,,
UP,Bankarvasti,बनकर वस्ती,,,,,
UP,Chaudhari Dhaba,चौधरी ढाबा,,,,,
UP,Moshigaon,मोशी गांव,,,,,
UP,Nageshwar Vidyalay,नागेश्वर विद्यालय,,,,,
UP,Hud Company,हुड कंपनी,,,,,
UP,Indrayani Hotel,इंद्रायणी हॉटेल,,,,,
UP,Chimbli Phata,चिंबळी फाटा,,,,,
UP,Gaikwadvasti Nasik Road,गायकवाड वस्ती नाशिक रोड,,,,,
UP,Kuruli Phata,कुरुळी फाटा,,,,,
UP,Sandesh Model Colony,संदेश मॉडेल कॉलनी,,,,,
UP,Kalyani Forge,कल्याणी फोर्स,,,,,
UP,Spicer India Company,स्पायसर इंडिया कंपनी,,,,,
UP,Alandi Phata,आंळदी फाटा,,,,,
UP,Gavtevasti,गवतेवस्ती,,,,,
UP,Vijay Oil Mill,विजय ऑईल मिल,,,,,
UP,Balaji Petrol Pump,बालाजी पेट्रोल पंप,,,,,
UP,Chakan Talegaon Chowk,चाकण तळेगांव चौक,,,,,
UP,Pegra Gron Company,पेग्रा ग्रॉन कंपनी,,,,,
UP,Ranubaimala,रानुबाईमळा,,,,,
UP,Kharabwadi,खराबवाडी,,,,,
UP,Pancharatna Complex,पचंरत्न कॉम्प्लेक्स,,,,,
UP,IBP Pump,आयबीपी पंप,,,,,
UP,Cores Company,कोरस कंपनी,,,,,
UP,Lumax Company,ल्युमॅक्स कंपनी,,,,,
UP,Chakan Mhalunge Phata,चाकण म्हाळुंगे फाटा,,,,,
UP,MIDC Phata,एम.आय.डी.सी. फाटा,,,,,
UP,Suvarna Fabricators,सुवर्णा फायब्रोकोटर्स,,,,,
UP,Indoorance System Chakan Mhalunge,इनडूरन्स सिस्टिम चाकण म्हाळुंगे,,,,,
UP,Raja Bungalow,राजा बंगला,,,,,
UP,Khadki Post,खडकी पोस्ट,,,,,
UP,Factory Hospital,फॅक्टरी हॉस्पिटल,,,,,
UP,Gopi Chal,गोपी चाळ,,,,,
UP,Dapodi,दापोडी,,,,,
UP,Phugewadi,फुगेवाडी,,,,,
UP,Alfa Laval Company,अल्फा लवाल कंपनी,,,,,
UP,Sandvik Company,सॅन्डविक,,,,,
UP,Marshal,मार्शल,,,,,
UP,Kasarwadi,कासारवाडी,,,,,
UP,Nashik Phata,नाशिक फाटा,,,,,
UP,CIRT,सीआयआरटी,,,,,
UP,Bhosari Police Station,भोसरी पोलीस स्टेशन,,,,,
UP,MIDC Bhosari,एमआयडीसी,,,,,
UP,Philips,फिलीप्स,,,,,
UP,Landewadi,लांडेवाडी,,,,,
UP,Shitalbaug,शीतलबाग,,,,,
UP,Century Enka Colony,सेचुरीएन्का कॉलनी,,,,,
UP,Atlas Company,अ‍ॅटलास कंपनी,,,,,
UP,Mhalunge Phata Chakan,म्हाळुंगे फाटा चाकण,,,,,
UP,Nehrunagar Depot,नेहरूनगर डेपो,,,,,
UP,Nehrunagar,नेहरूनगर,,,,,
UP,Maheshnagar,महेशनगर,,,,,
UP,YCM Hospital,वायसीएम हॉस्‍पीटल,,,,,
UP,Sant Tukaramnagar,संत तुकारामनगर,,,,,
UP,Vallabhnagar,वल्लभनगर,,,,,
UP,COEP Hostel,सीओईपी होस्टेल,,,,,
UP,HA Corner,एच ए कॉर्नर,,,,,
UP,Kamgarnagar,कामगार नगर,,,,,
UP,Gandhinagar,गांधी नगर,,,,,
UP,Mahindra Company,महिंद्रा कंपनी,,,,,
UP,Pimpri,पिंपरी,,,,,
UP,Finolex,फिनिलेक्स ,,,,,
UP,Empire Estate,एमपायर इस्टेट,,,,,
UP,Chinchwad Station,चिंचवड स्टेशन,,,,,
UP,Lokmanya Hospital,लोकमान्य हॉस्पिटल,,,,,
UP,More Prekshagruha,मोरे नाट्यगृह,,,,,
UP,Elpro Company,एलप्रो कंपनी,,,,,
UP,Darshan Hall,दर्शन हॉल,,,,,
UP,Kalimata Mandir,कालीकामाता मंदिर,,,,,
UP,Chinchwadgaon,चिंचवडगांव,,,,,
UP,Indian Card,इंडियन कार्ड ,,,,,
UP,HA,एच.ए.,,,,,
UP,Kharalwadi,खराळवाडी,,,,,
UP,Jayshree Talkies,जयश्री टॉकिज,,,,,
UP,Kalbhornagar,काळभोर नगर,,,,,
UP,Ruston Company,रुस्टन कंपनी,,,,,
UP,Akurdi Chowk,आकुर्डी चौक,,,,,
UP,Bajaj Auto,बजाज ऑटो,,,,,
UP,Pradhikaran Corner,प्राधिकरण कॉर्नर,,,,,
UP,Nigdi,निगडी,,,,,
UP,Bhakti Shakti,भक्ति शक्ति,,,,,
UP,Bopkhel,बोपखेल,,,,,
UP,Ramnagar Bopkhel,रामनगर बोपखेल,,,,,
UP,Jeevannagar Hospital,जीवन नगर हॉस्पिटल,,,,,
UP,Ganeshnagar Bopkhel,गणेशनगर बोपखेल,,,,,
UP,Ammunition Factory Gate,अ‍ॅम्युनेशन फॅक्टरी गेट,,,,,
UP,Vehicle Depo,व्हेईकल डेपो,,,,,
UP,Trekonibaug,त्रिकोणीबाग,,,,,
UP,Power House Khadki,पॉवर हाऊस खडकी,,,,,
UP,Kamalpark,कमलपार्क,,,,,
UP,Madhavnagar Dhanori,माधवनगर धानोरी,,,,,
UP,Dhanorigaon,धानोरीगांव,,,,,
UP,Dhanori Shala,धानोरी शाळा,,,,,
UP,Gurudev Dattanagar,गुरूदेव दत्तनगर,,,,,
UP,Gokulnagar Dhanori Road,गोकुळनगर धानोरी रोड,,,,,
UP,Bhairavnagar Dhanori Road,भैरवनगर धानोरी रोड,,,,,
UP,Dagadikhan,दगडीखाण,,,,,
UP,512,512,,,,,
UP,Arsenal Factory Road,आर्सेनल फॅक्टरी रोड,,,,,
UP,Botanical Garden,बोटनिकल गार्डन,,,,,
UP,Spicer College Press,स्पायसर कॉलेज प्रेस,,,,,
UP,Spicer College,स्पायसर कॉलेज,,,,,
UP,Aundh Hospital,औंध हॉस्पिटल,,,,,
UP,Rakshak Chowk,रक्षक चौक,,,,,
UP,Ganesh Mandir Pimplenilakh,गणेश मंदीर पिंपळेनिलख,,,,,
UP,Pimplenilakh Shala,पिंपळेनिलख शाळा,,,,,
UP,Pimplenilakh,पिंपळेनिलख,,,,,
UP,Income Tax Office,इनकम टॅक्स ऑफिस,,,,,
UP,GPO,जी.पी.ओ.,,,,,
UP,Collector Kacheri,कलेक्टर कचेरी,,,,,
UP,Kumbharwada,कुंभारवाडा,,,,,
UP,Pinok Society,पिनॉक सोसायटी,,,,,
UP,Vasundhara Lawns,वसुंधरा लॉन्स,,,,,
UP,Upper Depot,अप्पर डेपो,,,,,
UP,Upper Indiranagar,अप्पर इंदिरानगर,,,,,
UP,State Bank Colony,स्‍टेट बँक कॉलनी,,,,,
UP,Chintamaninagar,चिंतामणीनगर,,,,,
UP,Lower Indiranagar,लोअर इंदिरानगर,,,,,
UP,Bharat Jyoti,भारत ज्योती,,,,,
UP,Bibvewadi,बिबवेवाडी,,,,,
UP,Kothari,कोठारी,,,,,
UP,Vasantbaug,वसंतबाग,,,,,
UP,ESI Hospital,इएसआय हॉस्पिटल,,,,,
UP,Pushp Mangal,पुष्प मंगल,,,,,
UP,Yewalewadi,येवलेवाडी,,,,,
UP,Kondhwa Hospital,कोंढवा हॉस्पिटल,,,,,
UP,Khadi Machine Katraj Kondhwa Road,खडी मशीन कात्रज कोंढवा रोड ,,,,,
UP,Godown Katraj Kondhwa Road,गोडाऊन कात्रज कोंढवा रोड ,,,,,
UP,Gokulnagar Katraj Kondhwa Road,गोकुळ नगर कात्रज कोंढवा रोड ,,,,,
UP,Paramount Garden,पॅरामाऊंट गार्डन ,,,,,
UP,Rajas Society Corner,राजस सोसायटीकॉर्नर,,,,,
UP,Sundarban,सुंदरबन,,,,,
UP,Rajesh Socity Corner,राजेश सोसायटी  कॉर्नर,,,,,
UP,Shivajinagar,शिवाजीनगर,,,,,
UP,Kekan gas,केकान गॅस,,,,,
UP,Shanti Medical Store,शांति मेडिकल स्टोअर्स,,,,,
UP,Tingarenagar,टिंगरेनगर,,,,,
UP,Vidyanagar,विद्यानगर,,,,,
UP,Kesnand Phata,केसनंद फाटा,,,,,
UP,Tikone Godown,तिकोणे गोडाऊन,,,,,
UP,ST Stand Kesanand,एस.टी.स्टॅन्ड केसनंद,,,,,
UP,Thubevasti,ठुबेवस्ती,,,,,
UP,Hipick Company,हायपीक कंपनी,,,,,
UP,Kesanandgaon,केसनंदगांव,,,,,
UP,Dhorevasti,ढोरेवस्ती,,,,,
UP,Bagalvasti,बागलवस्ती,,,,,
UP,Poultry Farm Shivneri,पोल्ट्री फार्म शिवनेरी,,,,,
UP,Jyoti Ashram,ज्योती आश्रम,,,,,
UP,Vadegaon Phata,वाडेगांव फाटा,,,,,
UP,Wadebolhai Mandir,वाडेबोल्हाई मंदिर,,,,,
UP,Wadebolhai,वाडेबोल्हाई,,,,,
UP,Gunjan Corner,गुंजन कॉर्नर,,,,,
UP,Wadia Bungalow,वाडीया बंगला,,,,,
UP,Shastrinagar Nagar Road,शास्त्री नगर नगर रोड,,,,,
UP,Ramwadi Jakat Naka,रामवाडी जकात नाका,,,,,
UP,Vadgaonsheri Phata,वडगावशेरी फाटा,,,,,
UP,Vimannagar Corner,विमाननगर कॉर्नर,,,,,
UP,5 Wa Mile,५ वा मैल,,,,,
UP,Tata Guardroom,टाटा गार्डरूम,,,,,
UP,Chandannagar,चंदननगर,,,,,
UP,Kharadi Bypass,खराडी बायपास,,,,,
UP,Janakbaba Darga,जनकबाबा दर्गा,,,,,
UP,Aaple Ghar,आपले घर,,,,,
UP,Khandvenagar,खांदवेनगर ,,,,,
UP,Sai Satyam Society,साई सत्यम सोसायटी,,,,,
UP,Godown Talera,गोडावुन तालेरा ,,,,,
UP,Soyrik Mangal Karyalay,सोयरीक मंगल कार्यालय,,,,,
UP,Panmala Wagholi,पानमळा वाघोली,,,,,
UP,Satav Highschool,सातव हायस्कुल,,,,,
UP,Wagholi,वाघोली,,,,,
UP,Bangarvasti,बांगरवस्ती,,,,,
UP,Kutalevasti,कुटाळे वस्ती,,,,,
UP,Pathare Bungalow,पठारे बंगला,,,,,
UP,Vadegaon,वाडेगाव,,,,,
UP,Juna Pul Gate,जुना पुल गेट,,,,,
UP,Bombay Garage,बॉम्बे गॅरेज,,,,,
UP,MG Road Pune Camp,एम जी रोड पुणे कॅम्प,,,,,
UP,Westend,वेस्टएंड ,,,,,
UP,Shewalwadi,शेवाळवाडी,,,,,
UP,Manjari Farm,मांजरी फार्म,,,,,
UP,Shelwalwadi Market,शेवाळवाडी  मार्केट,,,,,
UP,Laxmi Colony,लक्ष्मी कॉलनी,,,,,
UP,15 Number,१५ नंबर,,,,,
UP,Akashwani,आकाशवाणी,,,,,
UP,Agrawal Colony,आग्रवाल कॉलनी,,,,,
UP,VITT College,व्हीआयटीटी कॉलेज,,,,,
UP,Salve Garden,साळवे गार्डन,,,,,
UP,VITT College Hostel,व्हीआयटीटी कॉलेज हॉस्टेल,,,,,
UP,Maheshwari Mangal Karyalay,माहेश्वरी मंगल कार्यालय,,,,,
UP,Vimlabai Garware Highschool,विमलाबाई गरवारे हायस्कूल,,,,,
UP,Shirish Bungalow,शिरीष बंगला,,,,,
UP,Suvarnrekha Bungalow,सुवर्णरेखा बंगला,,,,,
UP,Nandanwan Bungalow,नंदनवन बंगला,,,,,
UP,Jaykar Bungalow,जयकर बंगला,,,,,
UP,Law College,लॉ कॉलेज,,,,,
UP,Symbiosis College,सिंम्बॉसिस कॉलेज,,,,,
UP,Sheti Mahamandal,शेती महामंडळ,,,,,
UP,Ramoshiwadi,रामोशीवाडी,,,,,
UP,Shivaji Housing Society,शिवाजी हौ.सोसायटी,,,,,
UP,Bahiratwadi,बहिरटवाडी,,,,,
UP,Chatuhshrungi Paytha,चतु:श्रृंगी पायथा,,,,,
UP,Vidhyapeeth Press,विद्यापीठ प्रेस,,,,,
UP,Vidhyapeeth Main Building,विद्यापीठ मेन बिल्डिंग,,,,,
UP,Pune Vidhyapeeth,पुणे विद्यापीठ,,,,,
UP,Lake Town Society,लेकटाऊन सोसायटी,,,,,
UP,Supermarket,सुपरमार्केट,,,,,
UP,Kumar Park,कुमार पार्क,,,,,
UP,Zhala Complex,झाला कॉम्प्लेक्स,,,,,
UP,Gangadham,गंगाधाम,,,,,
UP,Vakhar Mahamandal Marketyard,वखार महामंडळ मार्केटयार्ड ,,,,,
UP,P & T Colony,पी ॲण्ड टी कॉलनी,,,,,
UP,Apsara Talkies,अप्सरा टॉकीज,,,,,
UP,Employment Office,एम्प्लायमेट ऑफिस,,,,,
UP,Khandoba Mandir,खडोंबा मंदिर,,,,,
UP,Khandoba Mandir corner,खंडोबा मंदिर कॉर्नर,,,,,
UP,Sai Palace,साई पॅलेस,,,,,
UP,Sukhsagarnagar,सुखसागरनगर,,,,,
UP,Rajiv Gandhinagar,राजीव गांधी नगर,,,,,
UP,Ladies Hostel,लेडीज होस्टेल,,,,,
UP,Gajanan Maharajnagar,गजानन महाराज नगर,,,,,
UP,Kakdevasti,काकडेवस्ती,,,,,
UP,Oswal Bhandhu Estate,ओसवाल बंधु इस्टेट,,,,,
UP,Aai Mata Mandir,आई माता मंदिर,,,,,
UP,Gangadham Corner,गंगाधाम कॉर्नर,,,,,
UP,Anandnagar Marketyard,आनंदनगर मार्केटयार्ड ,,,,,
UP,Kakadevasti,काकडेवस्ती,,,,,
UP,Wireless Office,वायरलेस ऑफिस,,,,,
UP,Loyala Highschool,लॉयला हायस्कूल,,,,,
UP,Abhiman Shree Society,अभिमान श्री सोसायटी,,,,,
UP,NCL Colony,एनसीएल कॉलनी,,,,,
UP,NCL Gate,एनसीएल गेट,,,,,
UP,Panchwati,पंचवटी,,,,,
UP,Marodo Company,मॅरोडो कंपनी,,,,,
UP,IMD Colony,आय.एम.डी. कॉलनी,,,,,
UP,ARDL Gate,ए.आर.डी.एल.गेट,,,,,
UP,Balaji Chowk,बालाजी चौक,,,,,
UP,Ranwarevasti,रणवरेवस्ती,,,,,
UP,Tapkirvasti Susgaon,तापकिरवस्ती सूसगांव,,,,,
UP,Susgaon,सूसगांव,,,,,
UP,Shitolevasti Susgaon,शितोळेवस्ती सूसगांव,,,,,
UP,Lupin Company Phata,लुपिन कंपनी फाटा,,,,,
UP,Shindevasti Susgaon,शिंदेवस्ती सुसगाव ,,,,,
UP,Dhamalevasti Nandegaon,ढमालेवस्ती नांदेगाव,,,,,
UP,Nandegaon Phata,नांदेगाव फाटा ,,,,,
UP,Bhairavnath Mandir Chande,भैरवनाथ मंदिर चांदे,,,,,
UP,Vitbhatti Chande,विटभट्टी चांदे,,,,,
UP,Jilha Parishad Shala Chande,जिल्हा परिषद शाळा चांदे,,,,,
UP,Aynalvasti,आयनळवस्ती,,,,,
UP,Mulkhed,मुलखेड,,,,,
UP,Farm House Mulkhed,फार्म हाऊस मुलखेड,,,,,
UP,Godambevasti,गोडांबेवस्ती,,,,,
UP,Dattakrupa Mangal Karyalay,दत्तकृपा मंगल कार्यालय,,,,,
UP,Hanuman Chowk,हनुमान चौक,,,,,
UP,Ghotawade Road Petrol Pump,घोटावडे रोड पेट्रोलपंप,,,,,
UP,Alpha Paper Mill,अल्फा पेपर मिल,,,,,
UP,Bhare Phata,भरेफाटा,,,,,
UP,Power House Ghotawade,पावर हाऊस घोटावडे ,,,,,
UP,Kanda Engineering Company,कांडा इंजिनिअरींग कंपनी,,,,,
UP,Sangam Metal Company,संगम मेटेल कंपनी,,,,,
UP,Ghotawade Phata,घोटावडे फाटा,,,,,
UP,Galinde Path,गालिंदे पथ,,,,,
UP,Karvenagar Corner,कर्वेनगर कॉर्नर,,,,,
UP,Madhusanchay Society,मधुसंचय सोसायटी,,,,,
UP,United Western Sabhagrugha,युनायटेड वेस्टन सभागृह,,,,,
