Non-BRTS,329A-D,329A-D-13,13,B Sub Depot,बी सब डेपो,18.675443,73.759743,5,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-14,14,kohima line,कोईमा लाईन,18.673009,73.764545,6,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-15,15,Krushna Mandir Nigdi,कृष्ण मंदिर निगडी,18.663465,73.773172,6,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-16,16,Nigdi,निगडी,18.659829,73.776988,7,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-17,17,Bajaj Auto,बजाज ऑटो,18.653940,73.782360,7,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-18,18,Akurdi Chowk,आकुर्डी चौक,18.650763,73.785062,7,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-19,19,Rastan Company,रस्टन कंपनी,18.648266,73.787188,8,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-20,20,Kalbhornagar,काळभोरनगर,18.646859,73.788429,8,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-21,21,Mehta Hospital,मेहता हॉस्पिटल,18.644334,73.790532,8,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-22,22,Jayshree Talkies,जयश्री टॉकिज,18.641459,73.793023,8,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-23,23,Chinchwad Station,चिंचवड स्टेशन,18.638449,73.794529,8,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-24,24,Empire Estate,एम्पायर इस्टेट,18.634158,73.799235,8,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-25,25,Finolex,फिनोलेक्स ,18.631003,73.801876,9,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-26,26,Pimpri,पिंपरी,18.626747,73.805527,9,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-27,27,Kharalwadi,खराळवाडी,18.623650,73.808140,9,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-28,28,HA,एच.ए.,18.620726,73.810692,9,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-29,29,Indian Card,इंडियन कार्ड ,18.615615,73.815094,10,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-30,30,Vallabhnagar,वल्लभनगर,18.613580,73.816860,10,,, ,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-31,31,Nashik Phata,नाशिक फाटा,18.607177,73.822235,10,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-32,32,Kasarwadi,कासारवाडी,18.605471,73.823807,11,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-33,33,Marshal,मार्शल,18.601097,73.826748,11,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-34,34,Sandvik Company,सॅन्डविक कंपनी,18.594398,73.829723,11,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-35,35,Phugewadi,फुगेवाडी,18.586987,73.832992,12,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-36,36,Dapodi,दापोडी,18.578731,73.835136,12,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-37,37,Bopodi,बोपोडी,18.572582,73.837071,13,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-38,38,Manajibaug,मानाजीबाग,18.569780,73.841800,13,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-39,39,Alegaonkar Shala,आलेगांवकर शाळा,18.568127,73.845316,13,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-40,40,Khadki Bazar,खडकी बाजार,18.566313,73.848465,14,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-41,41,Power House Khadki,पॉवर हाऊस खडकी,18.564138,73.851403,14,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-42,42,Methodist Church,मॅथेडीस्ट चर्च,18.558450,73.854890,14,, ,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-43,43,Holkar water works,होळकर वॉटर वर्क्स,18.555243,73.861862,15,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-44,44,Holkar Pul Corner,होळकर पुल कॉर्नर,18.552944,73.864333,15,,, ,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-45,45,Sapras Post,साप्रस पोस्ट,18.549981,73.869041,15,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-46,46,Deccan College,डेक्कन कॉलेज,18.548320,73.871920,15,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-47,47,UP Hotel,युपी हॉटेल,18.546200,73.875230,16,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-48,48,Shadawal Baba Darga,सादलबाबा दर्गा,18.544250,73.878130,16,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-49,49,Yerawada,येरवडा,18.545026,73.885453,16,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-50,50,Bundgarden,बंडगार्डन,18.540804,73.883695,17,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-51,51,Wadia College,वाडीया कॉलेज,18.535970,73.880390,17,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-52,52,Jahangir Hospital,जहांगीर हॉस्पिटल,18.531440,73.876413,17,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-53,53,Alankar Talkies,अलंकार टॉकिज,18.528458,73.876220,17,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-D-54,54,Pune Station Depo,पुणे स्टेशन डेपो ,18.528365,73.874235,18,,,,,,,,,,,,,,,,
Non-BRTS,329A-D,329A-U-00,0,Dehugaon,देहूगांव,18.720020,73.766050,1,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-00,0,Pune Station Depo,पुणे स्टेशन डेपो ,18.528380,73.874300,1,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-01,1,GPO,जीपीओ,18.523011,73.876202,1,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-02,2,Collector Kacheri,कलेक्टर कचेरी,18.523988,73.876598,1,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-03,3,Pune Station,पुणे स्टेशन,18.528343,73.874137,1,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-04,4,Ruby Hall,रूबी हॉल,18.533150,73.878084,1,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-05,5,Guruprasad Bungalow,गुरूप्रसाद बंगला,18.536776,73.880954,1,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-06,6,Bundgarden,बंडगार्डन,18.540947,73.883532,2,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-07,7,Yerawada,येरवडा,18.545370,73.885320,2,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-08,8,Shadawal Baba Darga,सादलबाबा दर्गा,18.544160,73.878040,2,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-09,9,UP Hotel,युपी हॉटेल,18.546010,73.875290,3,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-10,10,Deccan College,डेक्कन कॉलेज,18.548240,73.871790,3,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-11,11,Sapras Post,साप्रस पोस्ट,18.549900,73.869470,3,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-12,12,Holkar Pul Corner,होळकर पुल कॉर्नर,18.553160,73.864339,3,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-13,13,Holkar water works,होळकर वॉटर वर्क्स,18.552740,73.864740,4,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-14,14,Methodist Church,मॅथेडीस्ट चर्च,18.558400,73.855010,4,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-15,15,Power House Khadki,पॉवर हाऊस खडकी,18.564187,73.851247,4,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-16,16,Khadki Bazar,खडकी बाजार,18.566360,73.848461,5,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-17,17,Alegaonkar Shala,आलेगांवकर शाळा,18.567940,73.845590,5,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-18,18,Manajibaug,मानाजीबाग,18.569770,73.841810,5,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-19,19,Bopodi,बोपोडी,18.570500,73.837910,6,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-20,20,Dapodi,दापोडी,18.578619,73.834854,6,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-21,21,Phugewadi,फुगेवाडी,18.586860,73.832775,7,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-22,22,Sandvik Company,सॅन्डविक कंपनी,18.594317,73.829455,7,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-23,23,Alfa Laval Company,अल्फा लवाल कंपनी,18.598540,73.827570,7,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-24,24,Marshal,मार्शल,18.601053,73.826612,7,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-25,25,Kasarwadi,कासारवाडी,18.604130,73.824603,8,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-26,26,Nashik Phata,नाशिक फाटा,18.607256,73.822174,8,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-27,27,Vallabhnagar,वल्लभनगर,18.613380,73.816440,8,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-28,28,Indian Card,इंडियन कार्ड ,18.615290,73.814790,9,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-29,29,HA,एच.ए.,18.618640,73.811980,9,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-30,30,Kharalwadi,खराळवाडी,18.623430,73.807900,9,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-31,31,Pimpri,पिंपरी,18.626778,73.805095,9,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-32,32,Finolex,फिनोलेक्स ,18.630072,73.802162,10,,, ,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-33,33,Empire Estate,एम्पायर इस्टेट,18.633980,73.798920,10,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-34,34,Chinchwad Station,चिंचवड स्टेशन,18.638292,73.794537,10,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-35,35,Jayshree Talkies,जयश्री टॉकिज,18.641281,73.792686,10,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-36,36,Kalbhornagar,काळभोरनगर,18.646780,73.788020,10,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-37,37,Rastan Company,रस्टन कंपनी,18.648587,73.786427,11,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-38,38,Akurdi Chowk,आकुर्डी चौक,18.649750,73.785500,11,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-39,39,Bajaj Auto,बजाज ऑटो,18.653740,73.782090,11,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-40,40,Pradhikaran Corner,प्राधिकरण कॉर्नर,18.658910,73.777460,11,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-41,41,Nigdi,निगडी,18.659816,73.778129,12,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-42,42,Bhakti Shakti,भक्ति शक्ति,18.665370,73.771530,12,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-43,43,kohima line,कोईमा लाईन,18.672990,73.764550,13,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-44,44,B Sub Depot,बी सब डेपो,18.675430,73.759670,13,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-45,45,Kendriya Vidyalay Dehu Road,केंद्रीय विद्यालय देहू रोड,18.676890,73.752500,13,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-46,46,Garden City,गार्डन सिटी,18.677980,73.747090,14,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-47,47,CISV,सीआयएसव्ही,18.678300,73.744920,14,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-48,48,Dehu road Station,देहूरोड स्टेशन,18.678400,73.744170,15,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-49,49,Dehugaon Phata,देहूगांव फाटा,18.679210,73.741690,15,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-50,50,Ashoknagar Dehu,अशोक नगर देहू ,18.685978,73.747696,15,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-51,51,Chincholi,चिंचोली,18.689830,73.749590,15,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-52,52,Mahadev Mandir Paduka,महादेव मंदीर पादुका,18.693000,73.752870,16,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-53,53,COD Depot,सीओडी डेपो,18.699660,73.759540,16,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-54,54,Zendemala,झेंडेमळा,18.702290,73.759930,16,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-55,55,Malwadi Dehu,माळवाडी देहू,18.711500,73.761020,17,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-56,56,Dehu Grampanchayat,देहू ग्रामपंचायत,18.717570,73.767760,17,,,,,,,,,,,,,,,,
Non-BRTS,329A-U,329A-U-57,57,Dehugaon,देहूगांव,18.720010,73.766030,18,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-00,0,Dehugaon,देहूगांव,18.720093,73.766060,1,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-01,1,Dehu Grampanchayat,देहू ग्राम पंचायत,18.717461,73.767746,1,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-02,2,Malwadi Dehu,माळवाडी देहू,18.711510,73.761003,2,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-03,3,Zendemala,झेंडेमळा,18.702121,73.759933,2,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-04,4,COD Depot,सीओडी डेपो,18.699473,73.759239,2,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-05,5,Mahadev Mandir Paduka,महादेव मंदीर पादुका,18.693004,73.752904,3,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-06,6,Chincholi,चिंचोली,18.689740,73.749551,3,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-07,7,Ashoknagar Dehu,अशोक नगर देहू ,18.685978,73.747696,3,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-08,8,Dehugaon Phata,देहूगांव फाटा,18.679180,73.741700,3,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-09,9,Dehu road Station,देहू रोड स्टेशन,18.678468,73.743255,4,,, ,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-10,10,CISV,सीआयएसव्ही,18.677999,73.747009,4,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-11,11,Garden City,गार्डन सिटी,18.677912,73.747591,5,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-12,12,Kendriya Vidyalay Dehu Road,केंद्रीय विद्यालय देहू रोड,18.676842,73.752770,5,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-13,13,B Sub Depot,बी सब डेपो,18.675443,73.759743,5,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-14,14,kohima line,कोहिमा लाईन,18.673009,73.764545,6,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-15,15,Krushna Mandir Nigdi,कृष्ण मंदिर निगडी,18.663465,73.773172,6,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-16,16,Nigdi,निगडी,18.659829,73.776988,7,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-17,17,Bajaj Auto,बजाज ऑटो,18.653940,73.782360,7,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-18,18,Akurdi Chowk,आकुर्डी चौक,18.650763,73.785062,7,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-19,19,Rastan Company,रस्टन कंपनी ,18.648266,73.787188,8,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-20,20,Kalbhornagar,काळभोरनगर,18.646859,73.788429,8,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-21,21,Mehta Hospital,मेहता हॉस्पिटल,18.644334,73.790532,8,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-22,22,Jayshree Talkies,जयश्री टॉकिज,18.641459,73.793023,8,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-23,23,Chinchwad Station,चिंचवड स्टेशन,18.638449,73.794529,8,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-24,24,Empire Estate,एम्पायर इस्टेट,18.634158,73.799235,8,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-25,25,Finolex,फिनोलेक्स ,18.631003,73.801876,9,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-26,26,Pimpri,पिंपरी,18.626747,73.805527,9,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-27,27,Kharalwadi,खराळवाडी,18.623650,73.808140,9,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-28,28,HA,एच.ए.,18.620726,73.810692,9,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-29,29,Indian Card,इंडियन कार्ड ,18.615615,73.815094,10,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-30,30,Vallabhnagar,वल्लभनगर,18.613580,73.816860,10,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-31,31,Nashik Phata,नाशिक फाटा,18.607177,73.822235,10,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-32,32,Kasarwadi,कासारवाडी,18.605471,73.823807,11,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-33,33,Marshal,मार्शल,18.601097,73.826748,11,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-34,34,Sandvik Company,सॅन्डविक कंपनी ,18.594398,73.829723,11,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-35,35,Phugewadi,फुगेवाडी,18.586987,73.832992,12,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-36,36,Dapodi,दापोडी,18.578731,73.835136,12,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-37,37,Bopodi,बोपोडी,18.572582,73.837071,13,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-38,38,Gopi Chal,गोपी चाळ,18.567506,73.838893,13,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-39,39,Khadki Station,खडकी स्टेशन,18.564320,73.840470,13,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-40,40,Factory Hospital,फॅक्टरी हॉस्पिटल,18.558556,73.845434,13,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-41,41,Khadki Post,खडकी पोस्ट,18.556030,73.847480,14,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-42,42,Raja Bungalow,राजा बंगला,18.551800,73.849800,14,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-43,43,Poultry Farm Mumbai Road,पोल्ट्री फार्म मुंबई रोड,18.547345,73.851882,14,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-44,44,Mariaai Gate,मरीआई गेट,18.542263,73.851610,14,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-45,45,Wakdewadi,वाकडेवाडी,18.539582,73.851038,15,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-46,46,Labour Office,लेबर ऑफिस,18.535206,73.851352,15,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-47,47,Patil Estate,पाटील इस्टेट,18.531523,73.854272,15,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-48,48,Engineering College,इंजिनिअरिंग कॉलेज,18.530110,73.856660,15,,"18.59393,73.73100",,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-49,49,RTO,आरटीओ,18.529804,73.862656,16,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-50,50,Tadiwala Road,ताडीवाला रोड,18.530237,73.874938,16,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-51,51,Alankar Talkies,अलंकार टॉकिज,18.528458,73.876220,16,,,,,,,,,,,,,,,,
Non-BRTS,329-D,329-D-52,52,Pune Station Depo,पुणे स्टेशन डेपो ,18.528365,73.874235,17,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-00,0,Pune Station Depo,पुणे स्टेशन डेपो ,18.528380,73.874300,1,,," 18.58916,73.70516",,,,,,,,,,,,,
Non-BRTS,329-U,329-U-01,1,GPO,जीपीओ,18.523011,73.876202,1,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-02,2,Collector Kacheri,कलेक्टर कचेरी,18.523988,73.876598,1,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-03,3,Pune Station,पुणे स्टेशन,18.528343,73.874137,1,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-04,4,Tadiwala Road,ताडीवाला रोड,18.530173,73.875001,1,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-05,5,RTO,आरटीओ,18.529658,73.862730,2,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-06,6,Engineering College,इंजिनिअरिंग कॉलेज,18.529948,73.856793,2,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-07,7,Patil Estate,पाटील इस्टेट,18.531145,73.854294,2,"18.66477,73.77385",,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-08,8,Labour Office,लेबर ऑफिस,18.534933,73.851497,2,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-09,9,Wakdewadi,वाकडेवाडी,18.539850,73.850860,3,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-10,10,Mariaai Gate,मरीआई गेट,18.542025,73.851320,3,, ,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-11,11,Poultry Farm Mumbai Road,पोल्ट्री फार्म मुंबई रोड,18.546908,73.851676,3,, ,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-12,12,Raja Bungalow,राजा बंगला,18.551890,73.849520,3,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-13,13,Khadki Post,खडकी पोस्ट,18.555834,73.847382,4,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-14,14,Factory Hospital,फॅक्टरी हॉस्पिटल,18.558529,73.845270,4,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-15,15,Khadki Station,खडकी स्टेशन,18.562590,73.841670,4,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-16,16,Gopi Chal,गोपी चाळ,18.567531,73.838790,4,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-17,17,Bopodi,बोपोडी,18.570500,73.837910,5,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-18,18,Dapodi,दापोडी,18.578619,73.834854,5,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-19,19,Phugewadi,फुगेवाडी,18.586860,73.832775,6,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-20,20,Sandvik Company,सॅन्डविक कंपनी,18.594317,73.829455,6,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-21,21,Alfa Laval Company,अल्फा लवाल कंपनी,18.598540,73.827570,6,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-22,22,Marshal,मार्शल,18.601053,73.826612,6,18.67918,73.7417,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-23,23,Kasarwadi,कासारवाडी,18.604130,73.824603,7,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-24,24,Nashik Phata,नाशिक फाटा,18.607256,73.822174,7,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-25,25,Vallabhnagar,वल्लभनगर,18.613471,73.816384,7,, ,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-26,26,Indian Card,इंडियन कार्ड ,18.615290,73.814860,8,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-27,27,HA,एच.ए.,18.620949,73.809998,8,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-28,28,Kharalwadi,खराळवाडी,18.623400,73.807927,8,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-29,29,Pimpri,पिंपरी,18.626778,73.805095,8,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-30,30,Finolex,फिनोलेक्स ,18.630072,73.802162,9,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-31,31,Empire Estate,एम्पायर इस्टेट,18.634040,73.798880,9,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-32,32,Chinchwad Station,चिंचवड स्टेशन,18.638292,73.794537,9,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-33,33,Jayshree Talkies,जयश्री टॉकिज,18.641281,73.792686,9,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-34,34,Kalbhornagar,काळभोरनगर,18.646750,73.788052,9,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-35,35,Rastan Company,रस्टन कंपनी ,18.648587,73.786427,10,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-36,36,Akurdi Chowk,आकुर्डी चौक,18.650548,73.784829,10,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-37,37,Bajaj Auto,बजाज ऑटो,18.653860,73.782024,10,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-38,38,Pradhikaran Corner,प्राधिकरण कॉर्नर,18.658853,73.777521,10,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-39,39,Nigdi,निगडी,18.659816,73.778129,11,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-40,40,Bhakti Shakti,भक्ति शक्ति,18.663954,73.772739,11,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-41,41,kohima line,कोहिमा लाईन,18.673512,73.764074,12,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-42,42,B Sub Depot,बी सब डेपो,18.675419,73.759709,12,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-43,43,Kendriya Vidyalay Dehu Road,केंद्रीय विद्यालय देहू रोड,18.676865,73.752618,12,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-44,44,Garden City,गार्डन सिटी,18.677830,73.748038,13,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-45,45,CISV,सीआयएसव्ही,18.677988,73.746938,13,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-46,46,Dehu road Station,देहूरोड स्टेशन,18.678360,73.744680,14,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-47,47,Dehugaon Phata,देहूगांव फाटा,18.679210,73.741690,14,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-48,48,Ashoknagar Dehu,अशोकनगर देहू ,18.685978,73.747696,14,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-49,49,Chincholi,चिंचोली,18.689728,73.749573,14,,,,,,,,,,,,,,,,
Non-BRTS,329-U,329-U-50,50,Mahadev Mandir Paduka,महादेव मंदीर पादुका,18.693323,73.753212,15,,,,,,,,,,,,,,,,
